2020-06-07-12:51:15,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:17,background,315644,22311,323628,15865,0.934,0.9521,0.943

2020-06-07-12:51:17,lungs1,37086,35594,524680,80088,0.5103,0.3165,0.3907

2020-06-07-12:51:17,lung2,94327,78192,475021,29908,0.5468,0.7593,0.6357

2020-06-07-12:51:17,heart,83581,10713,572150,11004,0.8864,0.8837,0.885

2020-06-07-12:51:17,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:17,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:17,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:19,background,317004,21268,324671,14505,0.9371,0.9562,0.9466

2020-06-07-12:51:19,lungs1,35557,33914,526360,81617,0.5118,0.3035,0.381

2020-06-07-12:51:19,lung2,95604,79567,473646,28631,0.5458,0.7695,0.6386

2020-06-07-12:51:19,heart,84849,9685,573178,9736,0.8976,0.8971,0.8973

2020-06-07-12:51:19,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:19,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:19,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:21,background,317444,19314,326625,14065,0.9426,0.9576,0.9501

2020-06-07-12:51:21,lungs1,34435,32328,527946,82739,0.5158,0.2939,0.3744

2020-06-07-12:51:21,lung2,96749,80529,472684,27486,0.5457,0.7788,0.6418

2020-06-07-12:51:21,heart,86838,9811,573052,7747,0.8985,0.9181,0.9082

2020-06-07-12:51:21,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:21,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:21,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:24,background,318583,18723,327216,12926,0.9445,0.961,0.9527

2020-06-07-12:51:24,lungs1,34739,31626,528648,82435,0.5235,0.2965,0.3785

2020-06-07-12:51:24,lung2,96927,79862,473351,27308,0.5483,0.7802,0.644

2020-06-07-12:51:24,heart,87834,9154,573709,6751,0.9056,0.9286,0.917

2020-06-07-12:51:24,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:24,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:24,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:26,background,319171,18023,327916,12338,0.9466,0.9628,0.9546

2020-06-07-12:51:26,lungs1,35723,31001,529273,81451,0.5354,0.3049,0.3885

2020-06-07-12:51:26,lung2,97072,78470,474743,27163,0.553,0.7814,0.6476

2020-06-07-12:51:26,heart,88881,9107,573756,5704,0.9071,0.9397,0.9231

2020-06-07-12:51:26,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:26,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:26,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:28,background,319958,17993,327946,11551,0.9468,0.9652,0.9559

2020-06-07-12:51:28,lungs1,37968,30596,529678,79206,0.5538,0.324,0.4088

2020-06-07-12:51:28,lung2,97178,75765,477448,27057,0.5619,0.7822,0.654

2020-06-07-12:51:28,heart,89309,8681,574182,5276,0.9114,0.9442,0.9275

2020-06-07-12:51:28,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:28,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:28,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:30,background,320192,17204,328735,11317,0.949,0.9659,0.9574

2020-06-07-12:51:30,lungs1,42952,29999,530275,74222,0.5888,0.3666,0.4518

2020-06-07-12:51:30,lung2,97846,70575,482638,26389,0.581,0.7876,0.6687

2020-06-07-12:51:30,heart,90024,8656,574207,4561,0.9123,0.9518,0.9316

2020-06-07-12:51:30,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:30,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:30,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:32,background,320516,16292,329647,10993,0.9516,0.9668,0.9592

2020-06-07-12:51:32,lungs1,51773,29361,530913,65401,0.6381,0.4418,0.5221

2020-06-07-12:51:32,lung2,98829,61853,491360,25406,0.6151,0.7955,0.6937

2020-06-07-12:51:32,heart,90560,8264,574599,4025,0.9164,0.9574,0.9365

2020-06-07-12:51:32,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:32,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:32,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:34,background,320584,15208,330731,10925,0.9547,0.967,0.9608

2020-06-07-12:51:34,lungs1,58626,28963,531311,58548,0.6693,0.5003,0.5726

2020-06-07-12:51:34,lung2,99560,55194,498019,24675,0.6433,0.8014,0.7137

2020-06-07-12:51:34,heart,91193,8120,574743,3392,0.9182,0.9641,0.9406

2020-06-07-12:51:34,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:34,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:34,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:36,background,321409,15495,330444,10100,0.954,0.9695,0.9617

2020-06-07-12:51:36,lungs1,62305,26950,533324,54869,0.6981,0.5317,0.6036

2020-06-07-12:51:36,lung2,101589,51420,501793,22646,0.6639,0.8177,0.7328

2020-06-07-12:51:36,heart,91038,7242,575621,3547,0.9263,0.9625,0.9441

2020-06-07-12:51:36,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:36,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:36,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:39,background,320983,14714,331225,10526,0.9562,0.9682,0.9622

2020-06-07-12:51:39,lungs1,64144,25253,535021,53030,0.7175,0.5474,0.621

2020-06-07-12:51:39,lung2,103142,49575,503638,21093,0.6754,0.8302,0.7448

2020-06-07-12:51:39,heart,91829,7808,575055,2756,0.9216,0.9709,0.9456

2020-06-07-12:51:39,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:39,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:39,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:41,background,322963,17001,328938,8546,0.95,0.9742,0.962

2020-06-07-12:51:41,lungs1,64640,24059,536215,52534,0.7288,0.5517,0.628

2020-06-07-12:51:41,lung2,104140,48871,504342,20095,0.6806,0.8383,0.7512

2020-06-07-12:51:41,heart,90196,5578,577285,4389,0.9418,0.9536,0.9476

2020-06-07-12:51:41,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:41,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:41,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:43,background,316340,15293,330646,15169,0.9539,0.9542,0.9541

2020-06-07-12:51:43,lungs1,72861,21555,538719,44313,0.7717,0.6218,0.6887

2020-06-07-12:51:43,lung2,107557,37443,515770,16678,0.7418,0.8658,0.799

2020-06-07-12:51:43,heart,93224,13175,569688,1361,0.8762,0.9856,0.9277

2020-06-07-12:51:43,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:43,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:43,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:45,background,324920,35762,310177,6589,0.9008,0.9801,0.9388

2020-06-07-12:51:45,lungs1,40741,25753,534521,76433,0.6127,0.3477,0.4436

2020-06-07-12:51:45,lung2,100962,72568,480645,23273,0.5818,0.8127,0.6781

2020-06-07-12:51:45,heart,72416,4326,578537,22169,0.9436,0.7656,0.8454

2020-06-07-12:51:45,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:45,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:45,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:47,background,270077,15176,330763,61432,0.9468,0.8147,0.8758

2020-06-07-12:51:47,lungs1,44528,24797,535477,72646,0.6423,0.38,0.4775

2020-06-07-12:51:47,lung2,102859,66439,486774,21376,0.6076,0.8279,0.7008

2020-06-07-12:51:47,heart,92688,60884,521979,1897,0.6035,0.9799,0.747

2020-06-07-12:51:47,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:47,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:47,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:49,background,303835,11924,334015,27674,0.9622,0.9165,0.9388

2020-06-07-12:51:49,lungs1,43940,32209,528065,73234,0.577,0.375,0.4546

2020-06-07-12:51:49,lung2,97031,69137,484076,27204,0.5839,0.781,0.6683

2020-06-07-12:51:49,heart,92976,26396,556467,1609,0.7789,0.983,0.8691

2020-06-07-12:51:49,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:49,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:49,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:51,background,309939,9704,336235,21570,0.9696,0.9349,0.952

2020-06-07-12:51:51,lungs1,50797,34472,525802,66377,0.5957,0.4335,0.5018

2020-06-07-12:51:51,lung2,97014,64779,488434,27221,0.5996,0.7809,0.6784

2020-06-07-12:51:51,heart,92190,18553,564310,2395,0.8325,0.9747,0.898

2020-06-07-12:51:51,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:51,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:52,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:54,background,314381,13384,332555,17128,0.9592,0.9483,0.9537

2020-06-07-12:51:54,lungs1,58438,39027,521247,58736,0.5996,0.4987,0.5445

2020-06-07-12:51:54,lung2,93503,57653,495560,30732,0.6186,0.7526,0.6791

2020-06-07-12:51:54,heart,89326,11736,571127,5259,0.8839,0.9444,0.9131

2020-06-07-12:51:54,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:54,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:54,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:56,background,317129,18956,326983,14380,0.9436,0.9566,0.9501

2020-06-07-12:51:56,lungs1,65102,45453,514821,52072,0.5889,0.5556,0.5717

2020-06-07-12:51:56,lung2,87062,50958,502255,37173,0.6308,0.7008,0.6639

2020-06-07-12:51:56,heart,84394,8394,574469,10191,0.9095,0.8923,0.9008

2020-06-07-12:51:56,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:56,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:56,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:51:58,background,316291,15506,330433,15218,0.9533,0.9541,0.9537

2020-06-07-12:51:58,lungs1,73535,53796,506478,43639,0.5775,0.6276,0.6015

2020-06-07-12:51:58,lung2,78313,42153,511060,45922,0.6501,0.6304,0.6401

2020-06-07-12:51:58,heart,87829,10025,572838,6756,0.8976,0.9286,0.9128

2020-06-07-12:51:58,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:51:58,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:51:58,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:00,background,317719,16103,329836,13790,0.9518,0.9584,0.9551

2020-06-07-12:52:00,lungs1,77299,52409,507865,39875,0.5959,0.6597,0.6262

2020-06-07-12:52:00,lung2,78939,37874,515339,45296,0.6758,0.6354,0.655

2020-06-07-12:52:00,heart,87801,9304,573559,6784,0.9042,0.9283,0.9161

2020-06-07-12:52:00,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:00,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:00,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:02,background,319032,16672,329267,12477,0.9503,0.9624,0.9563

2020-06-07-12:52:02,lungs1,79486,45292,514982,37688,0.637,0.6784,0.657

2020-06-07-12:52:02,lung2,85136,35131,518082,39099,0.7079,0.6853,0.6964

2020-06-07-12:52:02,heart,87831,8868,573995,6754,0.9083,0.9286,0.9183

2020-06-07-12:52:02,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:02,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:02,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:04,background,320011,16937,329002,11498,0.9497,0.9653,0.9575

2020-06-07-12:52:04,lungs1,82716,38528,521746,34458,0.6822,0.7059,0.6939

2020-06-07-12:52:04,lung2,91029,31368,521845,33206,0.7437,0.7327,0.7382

2020-06-07-12:52:04,heart,88070,8789,574074,6515,0.9093,0.9311,0.9201

2020-06-07-12:52:04,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:04,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:04,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:07,background,320323,16671,329268,11186,0.9505,0.9663,0.9583

2020-06-07-12:52:07,lungs1,90561,33996,526278,26613,0.7271,0.7729,0.7493

2020-06-07-12:52:07,lung2,95153,22936,530277,29082,0.8058,0.7659,0.7853

2020-06-07-12:52:07,heart,88618,9190,573673,5967,0.906,0.9369,0.9212

2020-06-07-12:52:07,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:07,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:07,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:09,background,320706,17027,328912,10803,0.9496,0.9674,0.9584

2020-06-07-12:52:09,lungs1,96008,27743,532531,21166,0.7758,0.8194,0.797

2020-06-07-12:52:09,lung2,101140,16419,536794,23095,0.8603,0.8141,0.8366

2020-06-07-12:52:09,heart,89216,9189,573674,5369,0.9066,0.9432,0.9246

2020-06-07-12:52:09,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:09,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:09,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:11,background,320762,16445,329494,10747,0.9512,0.9676,0.9593

2020-06-07-12:52:11,lungs1,101999,23848,536426,15175,0.8105,0.8705,0.8394

2020-06-07-12:52:11,lung2,105204,10385,542828,19031,0.9102,0.8468,0.8773

2020-06-07-12:52:11,heart,89753,9052,573811,4832,0.9084,0.9489,0.9282

2020-06-07-12:52:11,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:11,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:11,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:13,background,321971,17380,328559,9538,0.9488,0.9712,0.9599

2020-06-07-12:52:13,lungs1,105072,20338,539936,12102,0.8378,0.8967,0.8663

2020-06-07-12:52:13,lung2,108264,6692,546521,15971,0.9418,0.8714,0.9053

2020-06-07-12:52:13,heart,89893,7838,575025,4692,0.9198,0.9504,0.9348

2020-06-07-12:52:13,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:13,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:13,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:15,background,321003,14779,331160,10506,0.956,0.9683,0.9621

2020-06-07-12:52:15,lungs1,107225,19554,540720,9949,0.8458,0.9151,0.8791

2020-06-07-12:52:15,lung2,110309,6634,546579,13926,0.9433,0.8879,0.9148

2020-06-07-12:52:15,heart,90063,7881,574982,4522,0.9195,0.9522,0.9356

2020-06-07-12:52:15,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:15,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:15,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:17,background,323437,19515,326424,8072,0.9431,0.9757,0.9591

2020-06-07-12:52:17,lungs1,106419,16215,544059,10755,0.8678,0.9082,0.8875

2020-06-07-12:52:17,lung2,112216,5146,548067,12019,0.9562,0.9033,0.929

2020-06-07-12:52:17,heart,88767,5733,577130,5818,0.9393,0.9385,0.9389

2020-06-07-12:52:17,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:17,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:17,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:20,background,317929,26861,319078,13580,0.9221,0.959,0.9402

2020-06-07-12:52:20,lungs1,87343,21987,538287,29831,0.7989,0.7454,0.7712

2020-06-07-12:52:20,lung2,109546,14200,539013,14689,0.8852,0.8818,0.8835

2020-06-07-12:52:20,heart,90961,8621,574242,3624,0.9134,0.9617,0.9369

2020-06-07-12:52:20,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:20,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:20,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:22,background,325244,25863,320076,6265,0.9263,0.9811,0.9529

2020-06-07-12:52:22,lungs1,61525,18190,542084,55649,0.7718,0.5251,0.625

2020-06-07-12:52:22,lung2,109445,49878,503335,14790,0.6869,0.881,0.7719

2020-06-07-12:52:22,heart,83948,3355,579508,10637,0.9616,0.8875,0.9231

2020-06-07-12:52:22,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:22,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:22,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:24,background,320492,15303,330636,11017,0.9544,0.9668,0.9606

2020-06-07-12:52:24,lungs1,77674,17096,543178,39500,0.8196,0.6629,0.733

2020-06-07-12:52:24,lung2,112436,36772,516441,11799,0.7536,0.905,0.8224

2020-06-07-12:52:24,heart,90136,7539,575324,4449,0.9228,0.953,0.9376

2020-06-07-12:52:24,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:24,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:24,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:26,background,318542,12455,333484,12967,0.9624,0.9609,0.9616

2020-06-07-12:52:26,lungs1,105751,17590,542684,11423,0.8574,0.9025,0.8794

2020-06-07-12:52:26,lung2,112799,9656,543557,11436,0.9211,0.9079,0.9145

2020-06-07-12:52:26,heart,91628,9027,573836,2957,0.9103,0.9687,0.9386

2020-06-07-12:52:26,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:26,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:26,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:28,background,318462,11382,334557,13047,0.9655,0.9606,0.9631

2020-06-07-12:52:28,lungs1,114042,17989,542285,3132,0.8638,0.9733,0.9152

2020-06-07-12:52:28,lung2,112900,1814,551399,11335,0.9842,0.9088,0.945

2020-06-07-12:52:28,heart,92066,8793,574070,2519,0.9128,0.9734,0.9421

2020-06-07-12:52:28,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:28,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:28,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:30,background,319319,11242,334697,12190,0.966,0.9632,0.9646

2020-06-07-12:52:30,lungs1,114573,17069,543205,2601,0.8703,0.9778,0.9209

2020-06-07-12:52:30,lung2,113906,1437,551776,10329,0.9875,0.9169,0.9509

2020-06-07-12:52:30,heart,91582,8320,574543,3003,0.9167,0.9683,0.9418

2020-06-07-12:52:30,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:30,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:30,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:33,background,319999,11497,334442,11510,0.9653,0.9653,0.9653

2020-06-07-12:52:33,lungs1,114590,15738,544536,2584,0.8792,0.9779,0.926

2020-06-07-12:52:33,lung2,115254,1430,551783,8981,0.9877,0.9277,0.9568

2020-06-07-12:52:33,heart,91056,7884,574979,3529,0.9203,0.9627,0.941

2020-06-07-12:52:33,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:52:33,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:52:33,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:52:35,background,320365,11553,334386,11144,0.9652,0.9664,0.9658

2020-06-07-12:52:35,lungs1,114478,14761,545513,2696,0.8858,0.977,0.9292

2020-06-07-12:52:35,lung2,116189,1518,551695,8046,0.9871,0.9352,0.9605

