2020-06-07-13:37:43,spine,828,7754,666797,2069,0.0965,0.2858,0.1443

2020-06-07-13:37:46,background,43862,1213,344726,287647,0.9731,0.1323,0.2329

2020-06-07-13:37:46,lungs1,33584,52636,507638,83590,0.3895,0.2866,0.3302

2020-06-07-13:37:46,lung2,97800,143607,409606,26435,0.4051,0.7872,0.5349

2020-06-07-13:37:46,heart,94054,164841,418022,531,0.3633,0.9944,0.5322

2020-06-07-13:37:46,esophagus,1,1013,673762,2672,0.001,0.0004,0.0005

2020-06-07-13:37:46,trachia,15,34461,638612,4360,0.0004,0.0034,0.0008

2020-06-07-13:37:46,spine,1088,9273,665278,1809,0.105,0.3756,0.1641

2020-06-07-13:37:48,background,50171,1304,344635,281338,0.9747,0.1513,0.262

2020-06-07-13:37:48,lungs1,35081,53609,506665,82093,0.3955,0.2994,0.3408

2020-06-07-13:37:48,lung2,98473,141783,411430,25762,0.4099,0.7926,0.5403

2020-06-07-13:37:48,heart,94006,158477,424386,579,0.3723,0.9939,0.5417

2020-06-07-13:37:48,esophagus,1,848,673927,2672,0.0012,0.0004,0.0006

2020-06-07-13:37:48,trachia,13,30966,642107,4362,0.0004,0.003,0.0007

2020-06-07-13:37:48,spine,1300,11416,663135,1597,0.1022,0.4487,0.1665

2020-06-07-13:37:50,background,56670,1343,344596,274839,0.9769,0.1709,0.291

2020-06-07-13:37:50,lungs1,39919,57158,503116,77255,0.4112,0.3407,0.3726

2020-06-07-13:37:50,lung2,96901,136641,416572,27334,0.4149,0.78,0.5417

2020-06-07-13:37:50,heart,93939,150996,431867,646,0.3835,0.9932,0.5534

2020-06-07-13:37:50,esophagus,1,712,674063,2672,0.0014,0.0004,0.0006

2020-06-07-13:37:50,trachia,15,26574,646499,4360,0.0006,0.0034,0.001

2020-06-07-13:37:50,spine,1525,15054,659497,1372,0.092,0.5264,0.1566

2020-06-07-13:37:52,background,63182,1327,344612,268327,0.9794,0.1906,0.3191

2020-06-07-13:37:52,lungs1,47763,63414,496860,69411,0.4296,0.4076,0.4183

2020-06-07-13:37:52,lung2,93127,128001,425212,31108,0.4211,0.7496,0.5393

2020-06-07-13:37:52,heart,93853,142496,440367,732,0.3971,0.9923,0.5672

2020-06-07-13:37:52,esophagus,1,597,674178,2672,0.0017,0.0004,0.0006

2020-06-07-13:37:52,trachia,12,21705,651368,4363,0.0006,0.0027,0.0009

2020-06-07-13:37:52,spine,1720,20250,654301,1177,0.0783,0.5937,0.1383

2020-06-07-13:37:54,background,69095,1262,344677,262414,0.9821,0.2084,0.3439

2020-06-07-13:37:54,lungs1,58190,71667,488607,58984,0.4481,0.4966,0.4711

2020-06-07-13:37:54,lung2,87469,117037,436176,36766,0.4277,0.7041,0.5321

2020-06-07-13:37:54,heart,93722,131346,451517,863,0.4164,0.9909,0.5864

2020-06-07-13:37:54,esophagus,1,549,674226,2672,0.0018,0.0004,0.0006

2020-06-07-13:37:54,trachia,12,16853,656220,4363,0.0007,0.0027,0.0011

2020-06-07-13:37:54,spine,1974,28271,646280,923,0.0653,0.6814,0.1191

2020-06-07-13:37:56,background,74356,1124,344815,257153,0.9851,0.2243,0.3654

