2020-06-07-12:37:14,background,320411,11897,334042,11098,0.9642,0.9665,0.9654

2020-06-07-12:37:14,lungs1,114530,5512,554762,2644,0.9541,0.9774,0.9656

2020-06-07-12:37:14,lung2,121359,3209,550004,2876,0.9742,0.9769,0.9755

2020-06-07-12:37:14,heart,92408,8122,574741,2177,0.9192,0.977,0.9472

2020-06-07-12:37:14,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:14,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:14,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:16,background,320776,12072,333867,10733,0.9637,0.9676,0.9657

2020-06-07-12:37:16,lungs1,114544,5378,554896,2630,0.9552,0.9776,0.9662

2020-06-07-12:37:16,lung2,121327,3155,550058,2908,0.9747,0.9766,0.9756

2020-06-07-12:37:16,heart,92428,7768,575095,2157,0.9225,0.9772,0.949

2020-06-07-12:37:16,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:16,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:16,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:18,background,320495,11281,334658,11014,0.966,0.9668,0.9664

2020-06-07-12:37:18,lungs1,114562,5279,554995,2612,0.9559,0.9777,0.9667

2020-06-07-12:37:18,lung2,121338,3103,550110,2897,0.9751,0.9767,0.9759

2020-06-07-12:37:18,heart,92633,8757,574106,1952,0.9136,0.9794,0.9454

2020-06-07-12:37:18,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:18,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:18,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:20,background,322087,13700,332239,9422,0.9592,0.9716,0.9653

2020-06-07-12:37:20,lungs1,114658,5264,555010,2516,0.9561,0.9785,0.9672

2020-06-07-12:37:20,lung2,121339,3165,550048,2896,0.9746,0.9767,0.9756

2020-06-07-12:37:20,heart,91578,5657,577206,3007,0.9418,0.9682,0.9548

2020-06-07-12:37:20,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:20,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:20,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:23,background,316648,9150,336789,14861,0.9719,0.9552,0.9635

2020-06-07-12:37:23,lungs1,114665,5635,554639,2509,0.9532,0.9786,0.9657

2020-06-07-12:37:23,lung2,121412,3049,550164,2823,0.9755,0.9773,0.9764

2020-06-07-12:37:23,heart,92848,14041,568822,1737,0.8686,0.9816,0.9217

2020-06-07-12:37:23,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:23,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:23,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:25,background,322492,14320,331619,9017,0.9575,0.9728,0.9651

2020-06-07-12:37:25,lungs1,114821,5409,554865,2353,0.955,0.9799,0.9673

2020-06-07-12:37:25,lung2,121418,3327,549886,2817,0.9733,0.9773,0.9753

2020-06-07-12:37:25,heart,90951,4710,578153,3634,0.9508,0.9616,0.9561

2020-06-07-12:37:25,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:25,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:25,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:27,background,318988,8744,337195,12521,0.9733,0.9622,0.9677

2020-06-07-12:37:27,lungs1,114859,5563,554711,2315,0.9538,0.9802,0.9668

2020-06-07-12:37:27,lung2,121567,3420,549793,2668,0.9726,0.9785,0.9756

2020-06-07-12:37:27,heart,92775,11532,571331,1810,0.8894,0.9809,0.9329

2020-06-07-12:37:27,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:27,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:27,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:29,background,322282,12874,333065,9227,0.9616,0.9722,0.9668

2020-06-07-12:37:29,lungs1,114885,5646,554628,2289,0.9532,0.9805,0.9666

2020-06-07-12:37:29,lung2,121619,3680,549533,2616,0.9706,0.9789,0.9748

2020-06-07-12:37:29,heart,91340,5122,577741,3245,0.9469,0.9657,0.9562

2020-06-07-12:37:29,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:29,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:29,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:31,background,320212,9508,336431,11297,0.9712,0.9659,0.9685

2020-06-07-12:37:31,lungs1,114897,5341,554933,2277,0.9556,0.9806,0.9679

2020-06-07-12:37:31,lung2,121615,3588,549625,2620,0.9713,0.9789,0.9751

2020-06-07-12:37:31,heart,92384,9903,572960,2201,0.9032,0.9767,0.9385

2020-06-07-12:37:31,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:31,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:31,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:33,background,320932,10230,335709,10577,0.9691,0.9681,0.9686

2020-06-07-12:37:33,lungs1,114945,5759,554515,2229,0.9523,0.981,0.9664

2020-06-07-12:37:33,lung2,121702,3681,549532,2533,0.9706,0.9796,0.9751

2020-06-07-12:37:33,heart,92212,7987,574876,2373,0.9203,0.9749,0.9468

2020-06-07-12:37:33,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:33,trachia,0,0,673073,4375,nan,nan,nan

2020-06-07-12:37:33,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:36,background,321706,10242,335697,9803,0.9691,0.9704,0.9698

2020-06-07-12:37:36,lungs1,114811,4852,555422,2363,0.9595,0.9798,0.9695

2020-06-07-12:37:36,lung2,121722,3627,549586,2513,0.9711,0.9798,0.9754

2020-06-07-12:37:36,heart,91907,8580,574283,2678,0.9146,0.9717,0.9423

2020-06-07-12:37:36,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:36,trachia,1,0,673073,4374,1.0,0.0002,0.0005

2020-06-07-12:37:36,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:38,background,321729,10877,335062,9780,0.9673,0.9705,0.9689

2020-06-07-12:37:38,lungs1,114795,5402,554872,2379,0.9551,0.9797,0.9672

2020-06-07-12:37:38,lung2,121810,3750,549463,2425,0.9701,0.9805,0.9753

2020-06-07-12:37:38,heart,92267,6816,576047,2318,0.9312,0.9755,0.9528

2020-06-07-12:37:38,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:38,trachia,0,2,673071,4375,nan,nan,nan

2020-06-07-12:37:38,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:40,background,321087,9193,336746,10422,0.9722,0.9686,0.9704

2020-06-07-12:37:40,lungs1,114668,4275,555999,2506,0.9641,0.9786,0.9713

2020-06-07-12:37:40,lung2,121775,3675,549538,2460,0.9707,0.9802,0.9754

2020-06-07-12:37:40,heart,92455,10315,572548,2130,0.8996,0.9775,0.9369

2020-06-07-12:37:40,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:40,trachia,3,2,673071,4372,0.6,0.0007,0.0014

2020-06-07-12:37:40,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:42,background,323695,14153,331786,7814,0.9581,0.9764,0.9672

2020-06-07-12:37:42,lungs1,114637,4857,555417,2537,0.9594,0.9783,0.9688

2020-06-07-12:37:42,lung2,121827,3758,549455,2408,0.9701,0.9806,0.9753

2020-06-07-12:37:42,heart,90555,3952,578911,4030,0.9582,0.9574,0.9578

2020-06-07-12:37:42,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:42,trachia,10,4,673069,4365,0.7143,0.0023,0.0046

2020-06-07-12:37:42,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:44,background,319793,8281,337658,11716,0.9748,0.9647,0.9697

2020-06-07-12:37:44,lungs1,114679,4501,555773,2495,0.9622,0.9787,0.9704

2020-06-07-12:37:44,lung2,121862,3794,549419,2373,0.9698,0.9809,0.9753

2020-06-07-12:37:44,heart,92937,11572,571291,1648,0.8893,0.9826,0.9336

2020-06-07-12:37:44,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-12:37:44,trachia,13,16,673057,4362,0.4483,0.003,0.0059

2020-06-07-12:37:44,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:46,background,324052,13296,332643,7457,0.9606,0.9775,0.969

2020-06-07-12:37:46,lungs1,114644,5082,555192,2530,0.9576,0.9784,0.9679

2020-06-07-12:37:46,lung2,121884,3749,549464,2351,0.9702,0.9811,0.9756

2020-06-07-12:37:46,heart,90995,3679,579184,3590,0.9611,0.962,0.9616

2020-06-07-12:37:46,esophagus,0,5,674770,2673,nan,nan,nan

2020-06-07-12:37:46,trachia,43,19,673054,4332,0.6935,0.0098,0.0194

2020-06-07-12:37:46,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:49,background,321074,9047,336892,10435,0.9726,0.9685,0.9706

2020-06-07-12:37:49,lungs1,114601,4513,555761,2573,0.9621,0.978,0.97

2020-06-07-12:37:49,lung2,121879,3811,549402,2356,0.9697,0.981,0.9753

2020-06-07-12:37:49,heart,92579,9783,573080,2006,0.9044,0.9788,0.9401

2020-06-07-12:37:49,esophagus,67,7,674768,2606,0.9054,0.0251,0.0488

2020-06-07-12:37:49,trachia,49,38,673035,4326,0.5632,0.0112,0.022

2020-06-07-12:37:49,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:51,background,323171,11130,334809,8338,0.9667,0.9748,0.9708

2020-06-07-12:37:51,lungs1,114669,5275,554999,2505,0.956,0.9786,0.9672

2020-06-07-12:37:51,lung2,121994,3932,549281,2241,0.9688,0.982,0.9753

2020-06-07-12:37:51,heart,92101,4843,578020,2484,0.95,0.9737,0.9617

2020-06-07-12:37:51,esophagus,86,89,674686,2587,0.4914,0.0322,0.0604

2020-06-07-12:37:51,trachia,101,57,673016,4274,0.6392,0.0231,0.0446

2020-06-07-12:37:51,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:53,background,321158,8810,337129,10351,0.9733,0.9688,0.971

2020-06-07-12:37:53,lungs1,114559,4041,556233,2615,0.9659,0.9777,0.9718

2020-06-07-12:37:53,lung2,121906,3855,549358,2329,0.9693,0.9813,0.9753

2020-06-07-12:37:53,heart,92346,10160,572703,2239,0.9009,0.9763,0.9371

2020-06-07-12:37:53,esophagus,119,284,674491,2554,0.2953,0.0445,0.0774

2020-06-07-12:37:53,trachia,121,89,672984,4254,0.5762,0.0277,0.0528

2020-06-07-12:37:53,spine,0,0,674551,2897,nan,nan,nan

2020-06-07-12:37:55,background,324088,12874,333065,7421,0.9618,0.9776,0.9696

2020-06-07-12:37:55,lungs1,114610,4540,555734,2564,0.9619,0.9781,0.9699

2020-06-07-12:37:55,lung2,122082,4021,549192,2153,0.9681,0.9827,0.9753

2020-06-07-12:37:55,heart,91034,3434,579429,3551,0.9636,0.9625,0.9631

2020-06-07-12:37:55,esophagus,90,379,674396,2583,0.1919,0.0337,0.0573

2020-06-07-12:37:55,trachia,180,115,672958,4195,0.6102,0.0411,0.0771

2020-06-07-12:37:55,spine,1,0,674551,2896,1.0,0.0003,0.0007

2020-06-07-12:37:57,background,321825,9075,336864,9684,0.9726,0.9708,0.9717

2020-06-07-12:37:57,lungs1,114548,3677,556597,2626,0.9689,0.9776,0.9732

2020-06-07-12:37:57,lung2,121723,3577,549636,2512,0.9715,0.9798,0.9756

2020-06-07-12:37:57,heart,92445,8659,574204,2140,0.9144,0.9774,0.9448

2020-06-07-12:37:57,esophagus,492,1006,673769,2181,0.3284,0.1841,0.2359

2020-06-07-12:37:57,trachia,240,176,672897,4135,0.5769,0.0549,0.1002

2020-06-07-12:37:57,spine,5,0,674551,2892,1.0,0.0017,0.0034

2020-06-07-12:37:59,background,323460,10912,335027,8049,0.9674,0.9757,0.9715

2020-06-07-12:37:59,lungs1,114630,4124,556150,2544,0.9653,0.9783,0.9717

2020-06-07-12:37:59,lung2,121976,3808,549405,2259,0.9697,0.9818,0.9757

2020-06-07-12:37:59,heart,91965,4038,578825,2620,0.9579,0.9723,0.9651

2020-06-07-12:37:59,esophagus,746,1160,673615,1927,0.3914,0.2791,0.3258

2020-06-07-12:37:59,trachia,326,198,672875,4049,0.6221,0.0745,0.1331

2020-06-07-12:37:59,spine,89,16,674535,2808,0.8476,0.0307,0.0593

2020-06-07-12:38:02,background,322049,8887,337052,9460,0.9731,0.9715,0.9723

2020-06-07-12:38:02,lungs1,114599,3344,556930,2575,0.9716,0.978,0.9748

2020-06-07-12:38:02,lung2,121780,3610,549603,2455,0.9712,0.9802,0.9757

2020-06-07-12:38:02,heart,92564,6553,576310,2021,0.9339,0.9786,0.9557

2020-06-07-12:38:02,esophagus,1240,1959,672816,1433,0.3876,0.4639,0.4223

2020-06-07-12:38:02,trachia,432,329,672744,3943,0.5677,0.0987,0.1682

2020-06-07-12:38:02,spine,92,10,674541,2805,0.902,0.0318,0.0614

2020-06-07-12:38:04,background,322980,9709,336230,8529,0.9708,0.9743,0.9725

2020-06-07-12:38:04,lungs1,114577,3247,557027,2597,0.9724,0.9778,0.9751

2020-06-07-12:38:04,lung2,121884,3663,549550,2351,0.9708,0.9811,0.9759

2020-06-07-12:38:04,heart,92197,4514,578349,2388,0.9533,0.9748,0.9639

2020-06-07-12:38:04,esophagus,1490,1777,672998,1183,0.4561,0.5574,0.5017

2020-06-07-12:38:04,trachia,529,397,672676,3846,0.5713,0.1209,0.1996

2020-06-07-12:38:04,spine,454,30,674521,2443,0.938,0.1567,0.2686

2020-06-07-12:38:06,background,322338,8982,336957,9171,0.9729,0.9723,0.9726

2020-06-07-12:38:06,lungs1,114524,2964,557310,2650,0.9748,0.9774,0.9761

2020-06-07-12:38:06,lung2,121803,3554,549659,2432,0.9716,0.9804,0.976

2020-06-07-12:38:06,heart,92494,5402,577461,2091,0.9448,0.9779,0.9611

2020-06-07-12:38:06,esophagus,1677,1894,672881,996,0.4696,0.6274,0.5372

2020-06-07-12:38:06,trachia,654,510,672563,3721,0.5619,0.1495,0.2361

2020-06-07-12:38:06,spine,611,41,674510,2286,0.9371,0.2109,0.3443

2020-06-07-12:38:08,background,322873,9395,336544,8636,0.9717,0.9739,0.9728

2020-06-07-12:38:08,lungs1,114421,2803,557471,2753,0.9761,0.9765,0.9763

2020-06-07-12:38:08,lung2,121781,3518,549695,2454,0.9719,0.9802,0.9761

2020-06-07-12:38:08,heart,92209,4619,578244,2376,0.9523,0.9749,0.9635

2020-06-07-12:38:08,esophagus,1731,1748,673027,942,0.4976,0.6476,0.5627

2020-06-07-12:38:08,trachia,787,633,672440,3588,0.5542,0.1799,0.2716

2020-06-07-12:38:08,spine,864,66,674485,2033,0.929,0.2982,0.4515

2020-06-07-12:38:10,background,322665,9237,336702,8844,0.9722,0.9733,0.9727

2020-06-07-12:38:10,lungs1,114279,2623,557651,2895,0.9776,0.9753,0.9764

2020-06-07-12:38:10,lung2,121701,3529,549684,2534,0.9718,0.9796,0.9757

2020-06-07-12:38:10,heart,92263,4871,577992,2322,0.9499,0.9755,0.9625

2020-06-07-12:38:10,esophagus,1789,1576,673199,884,0.5316,0.6693,0.5926

2020-06-07-12:38:10,trachia,944,806,672267,3431,0.5394,0.2158,0.3082

2020-06-07-12:38:10,spine,1072,93,674458,1825,0.9202,0.37,0.5278

2020-06-07-12:38:12,background,323105,9790,336149,8404,0.9706,0.9746,0.9726

2020-06-07-12:38:12,lungs1,114136,2484,557790,3038,0.9787,0.9741,0.9764

2020-06-07-12:38:12,lung2,121586,3309,549904,2649,0.9735,0.9787,0.9761

2020-06-07-12:38:12,heart,91967,4406,578457,2618,0.9543,0.9723,0.9632

2020-06-07-12:38:12,esophagus,1784,1376,673399,889,0.5646,0.6674,0.6117

2020-06-07-12:38:12,trachia,1103,947,672126,3272,0.538,0.2521,0.3433

2020-06-07-12:38:13,spine,1321,134,674417,1576,0.9079,0.456,0.6071

2020-06-07-12:38:15,background,322629,9206,336733,8880,0.9723,0.9732,0.9727

2020-06-07-12:38:15,lungs1,113975,2350,557924,3199,0.9798,0.9727,0.9762

2020-06-07-12:38:15,lung2,121653,3499,549714,2582,0.972,0.9792,0.9756

2020-06-07-12:38:15,heart,92188,4881,577982,2397,0.9497,0.9747,0.962

2020-06-07-12:38:15,esophagus,1790,1010,673765,883,0.6393,0.6697,0.6541

2020-06-07-12:38:15,trachia,1294,1123,671950,3081,0.5354,0.2958,0.381

2020-06-07-12:38:15,spine,1671,179,674372,1226,0.9032,0.5768,0.704

2020-06-07-12:38:17,background,323497,10211,335728,8012,0.9694,0.9758,0.9726

2020-06-07-12:38:17,lungs1,113920,2220,558054,3254,0.9809,0.9722,0.9765

2020-06-07-12:38:17,lung2,121380,2885,550328,2855,0.9768,0.977,0.9769

2020-06-07-12:38:17,heart,91741,4103,578760,2844,0.9572,0.9699,0.9635

2020-06-07-12:38:17,esophagus,1805,895,673880,868,0.6685,0.6753,0.6719

2020-06-07-12:38:17,trachia,1428,1235,671838,2947,0.5362,0.3264,0.4058

2020-06-07-12:38:17,spine,1895,233,674318,1002,0.8905,0.6541,0.7542

2020-06-07-12:38:19,background,322428,8790,337149,9081,0.9735,0.9726,0.973

2020-06-07-12:38:19,lungs1,113817,2083,558191,3357,0.982,0.9714,0.9767

2020-06-07-12:38:19,lung2,121677,3580,549633,2558,0.9714,0.9794,0.9754

2020-06-07-12:38:19,heart,92231,4964,577899,2354,0.9489,0.9751,0.9618

2020-06-07-12:38:19,esophagus,1800,630,674145,873,0.7407,0.6734,0.7055

2020-06-07-12:38:19,trachia,1567,1472,671601,2808,0.5156,0.3582,0.4227

2020-06-07-12:38:19,spine,2103,306,674245,794,0.873,0.7259,0.7927

2020-06-07-12:38:21,background,324740,12165,333774,6769,0.9639,0.9796,0.9717

2020-06-07-12:38:21,lungs1,113729,1989,558285,3445,0.9828,0.9706,0.9767

2020-06-07-12:38:21,lung2,120613,1953,551260,3622,0.9841,0.9708,0.9774

2020-06-07-12:38:21,heart,91101,3118,579745,3484,0.9669,0.9632,0.965

2020-06-07-12:38:21,esophagus,1757,611,674164,916,0.742,0.6573,0.6971

2020-06-07-12:38:21,trachia,1512,1525,671548,2863,0.4979,0.3456,0.408

2020-06-07-12:38:21,spine,2243,392,674159,654,0.8512,0.7742,0.8109

2020-06-07-12:38:23,background,320412,7014,338925,11097,0.9786,0.9665,0.9725

2020-06-07-12:38:23,lungs1,113580,1933,558341,3594,0.9833,0.9693,0.9762

2020-06-07-12:38:23,lung2,122050,4824,548389,2185,0.962,0.9824,0.9721

2020-06-07-12:38:23,heart,92858,6524,576339,1727,0.9344,0.9817,0.9575

2020-06-07-12:38:23,esophagus,1763,480,674295,910,0.786,0.6596,0.7172

2020-06-07-12:38:23,trachia,1211,2004,671069,3164,0.3767,0.2768,0.3191

2020-06-07-12:38:23,spine,2291,504,674047,606,0.8197,0.7908,0.805

2020-06-07-12:38:26,background,326302,15066,330873,5207,0.9559,0.9843,0.9699

2020-06-07-12:38:26,lungs1,113682,1890,558384,3492,0.9836,0.9702,0.9769

2020-06-07-12:38:26,lung2,119954,1382,551831,4281,0.9886,0.9655,0.9769

2020-06-07-12:38:26,heart,89449,1843,581020,5136,0.9798,0.9457,0.9625

2020-06-07-12:38:26,esophagus,1317,391,674384,1356,0.7711,0.4927,0.6012

2020-06-07-12:38:26,trachia,1432,1781,671292,2943,0.4457,0.3273,0.3774

2020-06-07-12:38:26,spine,2420,539,674012,477,0.8178,0.8353,0.8265

2020-06-07-12:38:28,background,319612,6760,339179,11897,0.9793,0.9641,0.9716

2020-06-07-12:38:28,lungs1,113756,1907,558367,3418,0.9835,0.9708,0.9771

2020-06-07-12:38:28,lung2,121897,4247,548966,2338,0.9663,0.9812,0.9737

2020-06-07-12:38:28,heart,92936,7224,575639,1649,0.9279,0.9826,0.9544

2020-06-07-12:38:28,esophagus,1629,430,674345,1044,0.7912,0.6094,0.6885

2020-06-07-12:38:28,trachia,1491,2514,670559,2884,0.3723,0.3408,0.3558

2020-06-07-12:38:28,spine,2399,646,673905,498,0.7878,0.8281,0.8075

2020-06-07-12:38:30,background,325541,13188,332751,5968,0.9611,0.982,0.9714

2020-06-07-12:38:30,lungs1,113741,1830,558444,3433,0.9842,0.9707,0.9774

2020-06-07-12:38:30,lung2,120711,2026,551187,3524,0.9835,0.9716,0.9775

2020-06-07-12:38:30,heart,89164,1970,580893,5421,0.9784,0.9427,0.9602

2020-06-07-12:38:30,esophagus,1080,421,674354,1593,0.7195,0.404,0.5175

2020-06-07-12:38:30,trachia,2151,2176,670897,2224,0.4971,0.4917,0.4944

2020-06-07-12:38:30,spine,2540,909,673642,357,0.7364,0.8768,0.8005

2020-06-07-12:38:32,background,321447,9448,336491,10062,0.9714,0.9696,0.9705

2020-06-07-12:38:32,lungs1,113312,1636,558638,3862,0.9858,0.967,0.9763

2020-06-07-12:38:32,lung2,120456,1812,551401,3779,0.9852,0.9696,0.9773

2020-06-07-12:38:32,heart,92360,6582,576281,2225,0.9335,0.9765,0.9545

2020-06-07-12:38:32,esophagus,1466,324,674451,1207,0.819,0.5484,0.657

2020-06-07-12:38:32,trachia,2663,2847,670226,1712,0.4833,0.6087,0.5388

2020-06-07-12:38:32,spine,2448,647,673904,449,0.791,0.845,0.8171

2020-06-07-12:38:34,background,324552,10739,335200,6957,0.968,0.979,0.9735

2020-06-07-12:38:34,lungs1,113444,1698,558576,3730,0.9853,0.9682,0.9766

2020-06-07-12:38:34,lung2,120928,2075,551138,3307,0.9831,0.9734,0.9782

2020-06-07-12:38:34,heart,90762,2561,580302,3823,0.9726,0.9596,0.966

2020-06-07-12:38:34,esophagus,1178,277,674498,1495,0.8096,0.4407,0.5707

2020-06-07-12:38:34,trachia,2805,2831,670242,1570,0.4977,0.6411,0.5604

2020-06-07-12:38:34,spine,2637,961,673590,260,0.7329,0.9103,0.812

2020-06-07-12:38:36,background,322869,9252,336687,8640,0.9721,0.9739,0.973

2020-06-07-12:38:36,lungs1,113177,1558,558716,3997,0.9864,0.9659,0.976

2020-06-07-12:38:36,lung2,120850,2004,551209,3385,0.9837,0.9728,0.9782

2020-06-07-12:38:36,heart,92011,4325,578538,2574,0.9551,0.9728,0.9639

2020-06-07-12:38:36,esophagus,1674,261,674514,999,0.8651,0.6263,0.7266

2020-06-07-12:38:36,trachia,2960,3370,669703,1415,0.4676,0.6766,0.553

2020-06-07-12:38:36,spine,2535,602,673949,362,0.8081,0.875,0.8402

2020-06-07-12:38:39,background,324750,10930,335009,6759,0.9674,0.9796,0.9735

2020-06-07-12:38:39,lungs1,113401,1639,558635,3773,0.9858,0.9678,0.9767

2020-06-07-12:38:39,lung2,121010,1976,551237,3225,0.9839,0.974,0.979

2020-06-07-12:38:39,heart,90326,2277,580586,4259,0.9754,0.955,0.9651

2020-06-07-12:38:39,esophagus,1471,192,674583,1202,0.8845,0.5503,0.6785

2020-06-07-12:38:39,trachia,3060,3156,669917,1315,0.4923,0.6994,0.5778

2020-06-07-12:38:39,spine,2657,603,673948,240,0.815,0.9172,0.8631

2020-06-07-12:38:41,background,322712,8571,337368,8797,0.9741,0.9735,0.9738

2020-06-07-12:38:41,lungs1,113431,1660,558614,3743,0.9856,0.9681,0.9767

2020-06-07-12:38:41,lung2,121472,2452,550761,2763,0.9802,0.9778,0.979

2020-06-07-12:38:41,heart,91846,4118,578745,2739,0.9571,0.971,0.964

2020-06-07-12:38:41,esophagus,1518,171,674604,1155,0.8988,0.5679,0.696

2020-06-07-12:38:41,trachia,3097,3441,669632,1278,0.4737,0.7079,0.5676

2020-06-07-12:38:41,spine,2619,340,674211,278,0.8851,0.904,0.8945

2020-06-07-12:38:43,background,325399,12473,333466,6110,0.9631,0.9816,0.9722

2020-06-07-12:38:43,lungs1,113548,1952,558322,3626,0.9831,0.9691,0.976

2020-06-07-12:38:43,lung2,120847,1749,551464,3388,0.9857,0.9727,0.9792

2020-06-07-12:38:43,heart,89167,1571,581292,5418,0.9827,0.9427,0.9623

2020-06-07-12:38:43,esophagus,1522,209,674566,1151,0.8793,0.5694,0.6912

2020-06-07-12:38:43,trachia,3018,2827,670246,1357,0.5163,0.6898,0.5906

2020-06-07-12:38:43,spine,2631,535,674016,266,0.831,0.9082,0.8679

2020-06-07-12:38:45,background,320924,7073,338866,10585,0.9784,0.9681,0.9732

2020-06-07-12:38:45,lungs1,113808,2008,558266,3366,0.9827,0.9713,0.9769

2020-06-07-12:38:45,lung2,121963,3496,549717,2272,0.9721,0.9817,0.9769

2020-06-07-12:38:45,heart,92276,5363,577500,2309,0.9451,0.9756,0.9601

2020-06-07-12:38:45,esophagus,1077,153,674622,1596,0.8756,0.4029,0.5519

2020-06-07-12:38:45,trachia,2884,3471,669602,1491,0.4538,0.6592,0.5376

2020-06-07-12:38:45,spine,2680,272,674279,217,0.9079,0.9251,0.9164

2020-06-07-12:38:47,background,325959,15597,330342,5550,0.9543,0.9833,0.9686

2020-06-07-12:38:47,lungs1,113794,2648,557626,3380,0.9773,0.9712,0.9742

2020-06-07-12:38:47,lung2,120079,1406,551807,4156,0.9884,0.9665,0.9774

2020-06-07-12:38:47,heart,86698,919,581944,7887,0.9895,0.9166,0.9517

2020-06-07-12:38:47,esophagus,1221,411,674364,1452,0.7482,0.4568,0.5672

2020-06-07-12:38:47,trachia,2568,2461,670612,1807,0.5106,0.587,0.5462

2020-06-07-12:38:47,spine,2573,1114,673437,324,0.6979,0.8882,0.7816

2020-06-07-12:38:49,background,319921,7421,338518,11588,0.9773,0.965,0.9711

2020-06-07-12:38:50,lungs1,114316,2348,557926,2858,0.9799,0.9756,0.9777

2020-06-07-12:38:50,lung2,122213,3652,549561,2022,0.971,0.9837,0.9773

2020-06-07-12:38:50,heart,92322,5711,577152,2263,0.9417,0.9761,0.9586

2020-06-07-12:38:50,esophagus,397,3,674772,2276,0.9925,0.1485,0.2584

2020-06-07-12:38:50,trachia,2913,3184,669889,1462,0.4778,0.6658,0.5563

2020-06-07-12:38:50,spine,2731,316,674235,166,0.8963,0.9427,0.9189

2020-06-07-12:38:52,background,321093,9268,336671,10416,0.9719,0.9686,0.9703

2020-06-07-12:38:52,lungs1,114055,2634,557640,3119,0.9774,0.9734,0.9754

2020-06-07-12:38:52,lung2,120826,2043,551170,3409,0.9834,0.9726,0.9779

2020-06-07-12:38:52,heart,90301,2618,580245,4284,0.9718,0.9547,0.9632

2020-06-07-12:38:52,esophagus,1387,1011,673764,1286,0.5784,0.5189,0.547

2020-06-07-12:38:52,trachia,3486,3033,670040,889,0.5347,0.7968,0.64

2020-06-07-12:38:52,spine,2666,3027,671524,231,0.4683,0.9203,0.6207

2020-06-07-12:38:54,background,322686,8441,337498,8823,0.9745,0.9734,0.9739

2020-06-07-12:38:54,lungs1,114380,2987,557287,2794,0.9745,0.9762,0.9754

2020-06-07-12:38:54,lung2,120809,2443,550770,3426,0.9802,0.9724,0.9763

